Station_MAC,First_time_seen,Last_time_seen,Power,packets,BSSID,Probed_ESSIDs,OUI
12:2B:41:4D:56:58,1690537978,1690537978,-65,1,(not associated),Not Probing,12:2B:41
42:04:9F:C0:9F:41,1690537978,1690537978,-67,2,(not associated),iPhone (Максим),42:04:9F
0E:9A:06:9C:79:37,1690537978,1690537978,-61,1,(not associated),Galaxy A31CAED,0E:9A:06
96:2E:B0:C7:91:DE,1690537978,1690537978,-67,2,(not associated),iPhone (Дима ),96:2E:B0
8A:B2:01:AB:F3:6F,1690537978,1690537978,-69,1,(not associated),HONOR 30,8A:B2:01
02:CD:B7:F8:81:A9,1690537978,1690537978,-63,1,(not associated),Not Probing,02:CD:B7
02:A6:3F:6B:AF:FF,1690537978,1690537978,-65,1,(not associated),Galaxy A31CAED,02:A6:3F
66:DF:48:8F:B5:88,1690537979,1690537979,-55,1,(not associated),region,66:DF:48
0E:6F:14:74:F0:67,1690537979,1690537979,-59,1,(not associated),region,0E:6F:14
E2:B0:77:C6:D0:AB,1690537979,1690537979,-61,1,(not associated),region,E2:B0:77
72:B3:C3:66:7D:BB,1690537979,1690537980,-51,6,(not associated),"-D-13-,Kesha,M26",72:B3:C3
0A:5A:50:3F:15:33,1690537981,1690537983,-45,7,(not associated),Not Probing,0A:5A:50
C2:A8:B5:E9:E1:D5,1690537981,1690537981,-49,4,(not associated),Not Probing,C2:A8:B5
4A:34:EA:A0:9E:6A,1690537983,1690537983,-63,1,(not associated),Not Probing,4A:34:EA
9A:15:03:38:DA:3D,1690537986,1690537986,-51,1,(not associated),Not Probing,9A:15:03
92:BF:3C:5F:1B:8C,1690537991,1690537991,-51,2,(not associated),Not Probing,92:BF:3C
36:9B:27:D2:E9:D3,1690537991,1690537991,-61,1,(not associated),Not Probing,36:9B:27
1A:60:D7:08:C0:DC,1690537991,1690537991,-51,1,(not associated),Not Probing,1A:60:D7
76:24:73:10:2A:29,1690537991,1690537991,-59,1,(not associated),Not Probing,76:24:73
0E:DE:3C:80:F1:C9,1690537992,1690537992,-55,1,(not associated),Not Probing,0E:DE:3C
0A:CF:E9:59:B8:0E,1690537992,1690537992,-77,1,(not associated),Not Probing,0A:CF:E9
22:85:CB:22:FB:D0,1690537993,1690537993,-61,1,(not associated),region,22:85:CB
FA:DC:30:5E:91:DB,1690537993,1690537993,-63,1,(not associated),Not Probing,FA:DC:30
4A:01:47:30:B5:71,1690537993,1690537993,-61,1,(not associated),region,4A:01:47
5E:CE:EA:EF:23:E5,1690537994,1690537994,-67,2,(not associated),Not Probing,5E:CE:EA
DA:D9:74:A7:97:9E,1690537994,1690537994,-47,1,(not associated),Not Probing,DA:D9:74
D6:F3:A9:BA:C2:D5,1690537994,1690537994,-61,1,(not associated),Galaxy A31CAED,D6:F3:A9
DE:45:12:0F:A1:6B,1690537994,1690537994,-65,2,(not associated),HONOR 30,DE:45:12
56:84:A6:5A:CE:C7,1690537994,1690537994,-67,1,(not associated),iPhone (Максим),56:84:A6
6A:2F:2B:B7:3B:78,1690537994,1690537994,-67,1,(not associated),Not Probing,6A:2F:2B
6A:FF:69:4E:7C:39,1690537994,1690537994,-63,1,(not associated),iPhone (Дима ),6A:FF:69
C2:5A:9B:9B:74:17,1690537994,1690537995,-55,6,(not associated),Not Probing,C2:5A:9B
2E:F3:E7:DB:10:B8,1690537994,1690537994,-65,1,(not associated),iPhone (Дима ),2E:F3:E7
9A:F2:A2:D4:8E:4C,1690537994,1690537994,-67,1,(not associated),HONOR 30,9A:F2:A2
D2:8B:B5:23:DC:9D,1690537994,1690537994,-67,1,(not associated),Not Probing,D2:8B:B5
F6:18:1B:B6:25:A1,1690537994,1690537994,-69,1,(not associated),Galaxy A31CAED,F6:18:1B
DA:4E:EA:20:97:22,1690537995,1690537995,-57,1,(not associated),Not Probing,DA:4E:EA
4A:FB:25:13:42:CB,1690537996,1690537996,-57,1,(not associated),Not Probing,4A:FB:25
66:89:FA:9A:76:3F,1690537996,1690537996,-49,5,(not associated),Not Probing,66:89:FA
4A:E0:73:C8:2E:BE,1690537998,1690537998,-63,1,(not associated),Not Probing,4A:E0:73
9E:64:A6:6D:51:49,1690538001,1690538001,-63,1,(not associated),Gardenpasanauri,9E:64:A6
C6:4A:14:B7:29:9A,1690538001,1690538001,-61,2,(not associated),Not Probing,C6:4A:14
82:DA:E0:2F:67:BC,1690538001,1690538001,-49,2,(not associated),Not Probing,82:DA:E0
5E:95:41:2F:D1:18,1690538002,1690538002,-63,1,(not associated),Not Probing,5E:95:41
FA:4A:35:88:7A:BE,1690538002,1690538002,-67,1,(not associated),Not Probing,FA:4A:35
BE:31:8E:78:16:9E,1690538002,1690538002,-67,1,(not associated),Not Probing,BE:31:8E
D2:B0:60:80:91:1B,1690538004,1690538019,-78,2,00:25:00:FF:94:73,Not Probing,D2:B0:60
42:CC:24:37:B2:37,1690538005,1690538005,-53,2,(not associated),Not Probing,42:CC:24
F6:E4:59:A5:08:BE,1690538005,1690538005,-57,1,(not associated),Not Probing,F6:E4:59
96:A0:4D:7E:7F:28,1690538005,1690538005,-63,1,(not associated),Not Probing,96:A0:4D
D2:6B:7C:16:D8:FB,1690538005,1690538005,-59,1,(not associated),Not Probing,D2:6B:7C
7A:A5:D3:96:C7:89,1690538005,1690538005,-51,1,(not associated),Not Probing,7A:A5:D3
4A:F4:29:65:44:E7,1690538006,1690538007,-45,5,(not associated),Not Probing,4A:F4:29
42:C4:EE:EF:16:7B,1690538007,1690538007,-53,1,(not associated),region,42:C4:EE
3E:23:B5:80:AA:E0,1690538007,1690538007,-55,2,(not associated),region,3E:23:B5
8A:5B:E5:92:6B:ED,1690538007,1690538007,-63,1,(not associated),region,8A:5B:E5
1E:2E:92:67:65:7E,1690538007,1690538007,-59,1,(not associated),region,1E:2E:92
E2:1F:A0:2C:62:E3,1690538008,1690538008,-55,2,(not associated),Not Probing,E2:1F:A0
26:F2:06:C2:89:92,1690538008,1690538008,-53,1,(not associated),Gardenpasanauri,26:F2:06
86:77:CD:F4:42:FE,1690538009,1690538009,-69,1,(not associated),GIVC,86:77:CD
12:F0:F4:D6:AA:B0,1690538009,1690538009,-69,1,(not associated),GIVC,12:F0:F4
9E:EF:93:D5:49:C1,1690538010,1690538010,-63,1,(not associated),Not Probing,9E:EF:93
66:35:B6:17:89:E7,1690538011,1690538011,-63,1,(not associated),iPhone (Максим),66:35:B6
0E:D0:60:06:C2:A8,1690538011,1690538011,-63,1,(not associated),iPhone (Максим),0E:D0:60
82:7E:22:84:4E:1C,1690538011,1690538011,-65,2,(not associated),Not Probing,82:7E:22
BA:05:D6:2F:AD:F1,1690538011,1690538011,-67,1,(not associated),Galaxy A31CAED,BA:05:D6
6E:18:45:0B:16:98,1690538011,1690538011,-67,1,(not associated),iPhone (Дима ),6E:18:45
C6:A9:F4:E2:F8:42,1690538011,1690538011,-63,1,(not associated),iPhone (Максим),C6:A9:F4
4A:11:6E:71:1B:46,1690538012,1690538012,-61,1,(not associated),iPhone (Максим),4A:11:6E
4A:C1:B8:4C:15:E0,1690538012,1690538012,-61,1,(not associated),Avenue611,4A:C1:B8
1E:DF:25:C0:F4:C7,1690538012,1690538012,-61,1,(not associated),Galaxy A31CAED,1E:DF:25
76:67:DC:6A:26:5D,1690538012,1690538012,-65,1,(not associated),HONOR 30,76:67:DC
D6:E3:EC:A6:3D:AC,1690538012,1690538012,-63,1,(not associated),Not Probing,D6:E3:EC
D6:D7:E6:E6:B9:57,1690538012,1690538012,-59,1,(not associated),Gardenpasanauri,D6:D7:E6
2E:92:0F:61:E3:FD,1690538012,1690538012,-61,2,(not associated),Gardenpasanauri,2E:92:0F
A2:92:AD:D5:25:13,1690538012,1690538012,-63,1,(not associated),Gardenpasanauri,A2:92:AD
C2:5E:4A:AF:59:77,1690538012,1690538012,-82,2,(not associated),Not Probing,C2:5E:4A
3A:40:9F:17:86:95,1690538013,1690538013,-45,3,(not associated),Not Probing,3A:40:9F
AE:19:BD:8A:D2:09,1690538014,1690538014,-65,1,(not associated),Not Probing,AE:19:BD
FE:D6:32:D9:66:2C,1690538014,1690538014,-61,1,(not associated),Gardenpasanauri,FE:D6:32
7E:D0:94:76:DF:7D,1690538014,1690538014,-55,1,(not associated),Gardenpasanauri,7E:D0:94
9A:9B:77:FF:17:12,1690538015,1690538015,-45,2,(not associated),Not Probing,9A:9B:77
B6:7B:F3:B0:25:90,1690538015,1690538015,-45,2,(not associated),Not Probing,B6:7B:F3
4E:90:45:39:6D:5A,1690538015,1690538015,-47,2,(not associated),Not Probing,4E:90:45
4A:A0:54:84:AA:0C,1690538015,1690538015,-45,1,(not associated),Not Probing,4A:A0:54
92:FE:62:6D:01:DC,1690538015,1690538015,-47,2,(not associated),Not Probing,92:FE:62
CA:55:9D:C9:CB:13,1690538015,1690538015,-37,1,(not associated),Not Probing,CA:55:9D
0A:EA:34:FE:3A:84,1690538015,1690538015,-35,1,(not associated),Not Probing,0A:EA:34
D2:6A:F8:72:37:01,1690538015,1690538015,-35,1,(not associated),Not Probing,D2:6A:F8
76:8D:EC:E0:8E:49,1690538016,1690538016,-33,1,(not associated),Not Probing,76:8D:EC
D2:48:E5:F2:45:3E,1690538016,1690538016,-51,12,(not associated),Not Probing,D2:48:E5
9A:50:0D:E0:B5:DC,1690538019,1690538019,-59,3,(not associated),Not Probing,9A:50:0D
12:37:DB:99:A9:B3,1690538019,1690538019,-47,2,(not associated),Not Probing,12:37:DB
6A:B1:FF:84:3B:DA,1690538019,1690538019,-53,2,(not associated),Not Probing,6A:B1:FF
1A:1D:54:88:FE:D4,1690538019,1690538019,-49,2,(not associated),Not Probing,1A:1D:54
46:B7:70:3E:A9:52,1690538019,1690538019,-59,1,(not associated),Not Probing,46:B7:70
F2:B4:07:0A:A0:6D,1690538019,1690538020,-49,2,(not associated),Not Probing,F2:B4:07
8A:11:E5:3E:CC:98,1690538020,1690538020,-57,1,(not associated),Avenue611,8A:11:E5
76:E5:15:EA:30:2F,1690538020,1690538020,-53,1,(not associated),Not Probing,76:E5:15
46:C3:64:29:F5:1E,1690538020,1690538020,-61,1,(not associated),Not Probing,46:C3:64
C6:11:E2:C1:74:8F,1690538020,1690538020,-67,1,(not associated),iPhone (Максим),C6:11:E2
8E:92:1E:3B:26:06,1690538020,1690538020,-59,1,(not associated),Not Probing,8E:92:1E
22:C2:4B:1B:BA:2C,1690538020,1690538020,-53,1,(not associated),Not Probing,22:C2:4B
36:A4:24:16:D4:2A,1690538022,1690538022,-67,1,(not associated),region,36:A4:24
66:A3:D9:C3:3F:C2,1690538022,1690538022,-57,1,(not associated),region,66:A3:D9
